rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2026-04-01,football_ranking_2026-04-01,France,FRA,1,3,2,1877.32,1870.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Spain,ESP,2,1,-1,1876.4,1877.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Argentina,ARG,3,2,-1,1874.82,1873.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,England,ENG,4,4,0,1825.97,1834.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Portugal,POR,5,6,1,1763.83,1760.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Brazil,BRA,6,5,-1,1761.16,1760.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Netherlands,NED,7,7,0,1757.87,1756.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Morocco,MAR,8,8,0,1756.8,1737.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Belgium,BEL,9,9,0,1734.72,1731.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Germany,GER,10,10,0,1730.37,1724.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Croatia,CRO,11,11,0,1717.06,1717.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Colombia,COL,12,14,2,1693.09,1701.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Senegal,SEN,13,12,-1,1691.97,1707.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Italy,ITA,14,13,-1,1687.98,1702.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Mexico,MEX,15,16,1,1681.03,1676.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,USA,USA,16,15,-1,1673.13,1682.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Uruguay,URU,17,17,0,1673.07,1673.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Japan,JPN,18,19,1,1660.43,1650.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Switzerland,SUI,19,18,-1,1649.4,1655.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,IR Iran,IRN,20,20,0,1615.3,1617.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Denmark,DEN,21,21,0,1608.45,1617.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Türkiye,TUR,22,25,3,1599.03,1583.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Ecuador,ECU,23,23,0,1594.79,1592.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Austria,AUT,24,24,0,1593.45,1586.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Korea Republic,KOR,25,22,-3,1588.67,1599.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Nigeria,NGA,26,26,0,1585.08,1582.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Australia,AUS,27,27,0,1580.68,1574.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Algeria,ALG,28,28,0,1564.26,1561.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Egypt,EGY,29,31,2,1563.24,1557.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Canada,CAN,30,29,-1,1556.48,1559.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Norway,NOR,31,32,1,1550.95,1553.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Ukraine,UKR,32,30,-2,1546.88,1557.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Panama,PAN,33,33,0,1540.64,1539.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Côte d'Ivoire,CIV,34,37,3,1532.97,1522.0,,https://football-ranking.com/ranks?period=01+April+2026
2026-04-01,football_ranking_2026-04-01,Poland,POL,35,34,-1,1528.0,1532.0,,https://football-ranking.com/ranks?period=01+April+2026
